	label	blosum	aaindex	ensemble
3622	0.0	0.012217224	0.024110317	0.01816377
3623	1.0	0.9983638	0.6693839	0.83387387
3624	1.0	0.99862087	0.9424181	0.9705195
3625	1.0	0.9558435	0.81467855	0.88526106
3626	1.0	0.99540824	0.97060585	0.9830071
3627	1.0	0.9984902	0.84405375	0.921272
3628	0.0	0.02871716	0.0049480796	0.01683262
3629	0.0	0.00047415495	0.010608375	0.005541265
3630	0.0	0.23122653	0.07224503	0.15173578
3631	0.0	0.0075178146	0.00047048926	0.003994152
3632	0.0	0.119312465	0.06770411	0.09350829
3633	0.0	0.15358806	0.14831063	0.15094934
3634	0.0	0.6086164	0.8051505	0.70688343
3635	0.0	0.0002744794	0.0010045469	0.00063951313
3636	0.0	0.0017163754	0.0042906106	0.003003493
3637	0.0	5.850092e-06	0.0025484562	0.0012771531
3638	0.0	0.0063379705	0.024803787	0.015570879
3639	1.0	0.9557111	0.78746235	0.87158674
3640	1.0	0.9880099	0.5637765	0.7758932
3641	0.0	0.3185193	0.023963839	0.17124157
3642	0.0	0.017639905	0.049978793	0.03380935
3643	0.0	0.020250142	0.0010106564	0.010630399
3644	1.0	0.7824918	0.85953456	0.8210132
3645	0.0	6.266714e-05	0.029806226	0.014934447
3646	0.0	9.289432e-05	0.012376964	0.0062349294
3647	1.0	0.8952786	0.963139	0.92920876
3648	0.0	4.570027e-05	0.008752376	0.004399038
3649	0.0	0.0045357645	0.0010407865	0.0027882755
3650	0.0	0.015522271	0.024375767	0.019949019
3651	1.0	0.9997677	0.99106675	0.99541724
3652	0.0	0.28216136	0.29750854	0.28983495
3653	1.0	0.9717115	0.53331035	0.7525109
3654	0.0	0.012727171	0.0083349645	0.010531068
3655	0.0	0.7618027	0.606697	0.6842499
3656	0.0	0.0012986958	0.0010541081	0.001176402
3657	0.0	0.022985905	0.6854722	0.35422903
3658	0.0	0.040649533	0.01233992	0.026494727
3659	0.0	0.12741801	0.22797078	0.1776944
3660	0.0	0.012856215	0.17458537	0.09372079
3661	0.0	0.00045007467	0.015593678	0.008021876
3662	0.0	0.12596467	0.0036979914	0.06483133
3663	0.0	0.0021446347	0.018026024	0.010085329
3664	0.0	0.24208441	0.008121371	0.12510289
3665	0.0	0.40864018	0.012907296	0.21077374
3666	0.0	0.00019201636	0.0019201338	0.0010560751
3667	1.0	0.97712123	0.97607315	0.9765972
3668	0.0	0.0035986304	0.023125023	0.013361827
3669	1.0	0.97603333	0.98677194	0.98140264
3670	0.0	2.2485046e-06	0.009332091	0.0046671694
3671	1.0	0.9964198	0.87675166	0.9365857
3672	0.0	0.0018042326	0.019520491	0.010662362
3673	0.0	0.007382542	0.0021754801	0.004779011
3674	0.0	0.6383348	0.08217162	0.3602532
3675	0.0	0.10005379	0.0142349005	0.057144344
3676	0.0	0.0018499494	0.14116287	0.07150641
3677	0.0	0.058814853	0.009583116	0.034198985
3678	1.0	0.99112344	0.9911901	0.99115676
3679	0.0	5.041623e-06	0.002839446	0.0014222439
3680	1.0	0.9975835	0.9505358	0.97405964
3681	0.0	0.14680561	0.037133157	0.091969386
3682	1.0	0.928275	0.89096683	0.9096209
3683	0.0	0.36352605	0.01975903	0.19164254
3684	0.0	0.37414578	0.09004095	0.23209336
3685	0.0	0.005323142	0.013164967	0.009244055
3686	0.0	0.14230713	0.18907264	0.16568989
3687	0.0	0.0008493364	0.06054288	0.030696109
3688	0.0	0.9447662	0.86651605	0.90564114
3689	0.0	0.0047138035	0.018955678	0.011834741
3690	0.0	0.016117454	0.0017413199	0.008929387
3691	0.0	0.004417479	0.0007644892	0.002590984
3692	0.0	0.0070727766	0.0043240786	0.0056984276
3693	0.0	0.023970544	0.10068959	0.062330067
3694	0.0	0.00040957332	0.01926881	0.009839192
3695	0.0	0.47261608	0.33844027	0.4055282
3696	1.0	0.99408996	0.95628464	0.9751873
3697	0.0	0.002011925	5.216244e-05	0.0010320437
3698	0.0	0.004578471	0.0017625391	0.0031705052
3699	0.0	0.0011464655	0.004622489	0.0028844774
3700	0.0	0.00014320016	0.006485164	0.0033141822
3701	1.0	0.9875722	0.93790984	0.962741
3702	0.0	0.0067219436	0.1223965	0.06455922
3703	0.0	0.0003696978	0.0017303526	0.0010500252
3704	1.0	0.96894914	0.99692106	0.9829351
3705	0.0	0.00020128489	0.0035383403	0.0018698126
3706	0.0	0.42537504	0.041617513	0.23349628
3707	0.0	0.28495467	0.13994461	0.21244964
3708	0.0	0.024047434	0.08277404	0.05341074
3709	0.0	0.00010420918	0.0007869005	0.00044555485
3710	0.0	0.49854806	0.032612264	0.26558018
3711	0.0	0.021836668	0.012435496	0.017136082
3712	0.0	0.32707864	0.10039812	0.21373838
3713	0.0	0.059033006	0.0009481311	0.029990569
3714	1.0	0.99983966	0.9209968	0.9604182
3715	1.0	0.97790587	0.9669903	0.9724481
3716	0.0	0.27630237	0.028176665	0.15223952
3717	0.0	0.101955205	0.015621215	0.05878821
3718	0.0	0.0004953146	0.005480528	0.0029879212
3719	0.0	9.078362e-07	0.060118914	0.030059911
3720	0.0	0.017103612	0.11072233	0.06391297
3721	0.0	0.13580972	0.03138253	0.083596125
3722	0.0	0.062149137	0.06991023	0.06602968
3723	0.0	0.0098899305	0.0042130947	0.0070515126
3724	0.0	0.00015112758	0.054175615	0.027163371
3725	1.0	0.9995166	0.8085178	0.9040172
3726	0.0	0.011641383	0.02848053	0.020060956
3727	0.0	0.92211545	0.8089592	0.8655373
3728	1.0	0.9915426	0.87966275	0.93560266
3729	0.0	0.046824634	0.05366856	0.050246596
3730	0.0	0.9269066	0.5185413	0.72272396
3731	0.0	0.9703481	0.059809446	0.5150788
3732	0.0	0.026262134	0.0025525093	0.014407322
3733	0.0	7.0794995e-05	0.002305895	0.001188345
3734	0.0	0.013534218	0.002270013	0.007902116
3735	1.0	0.99669194	0.9141358	0.9554139
3736	0.0	0.008845925	0.0071133375	0.007979631
3737	0.0	2.1776561e-05	0.07130632	0.035664048
3738	0.0	0.5139513	0.009623051	0.26178718
3739	0.0	0.015183359	0.00018972158	0.0076865405
3740	0.0	0.15824077	0.0054819584	0.08186136
3741	0.0	0.00025704503	0.0021862984	0.0012216717
3742	0.0	0.035740733	0.0014970601	0.018618897
3743	0.0	0.014196932	0.00254336	0.008370146
3744	0.0	0.010630459	0.010402292	0.010516375
3745	0.0	0.00021260977	0.037267745	0.018740177
3746	0.0	0.97747594	0.85018563	0.91383076
3747	1.0	0.914478	0.36408418	0.6392811
3748	0.0	0.008984357	2.25201e-05	0.0045034387
3749	1.0	0.99121034	0.89421666	0.9427135
3750	0.0	0.115157306	0.07724801	0.09620266
3751	0.0	0.8628334	0.68317217	0.77300274
3752	0.0	0.0007510781	0.015027165	0.007889122
3753	0.0	0.0005516112	0.00030848384	0.0004300475
3754	0.0	0.0030390024	0.005775988	0.0044074953
3755	0.0	0.00023543835	0.0018077493	0.0010215938
3756	0.0	7.6120064e-06	0.0026147962	0.001311204
3757	0.0	0.0018699467	0.012343943	0.007106945
3758	1.0	0.9985124	0.98873985	0.9936261
3759	0.0	0.0010863245	0.037104875	0.0190956
3760	0.0	0.34264898	0.1644851	0.25356704
3761	1.0	0.9914047	0.9588046	0.9751047
3762	0.0	2.699208e-05	0.00016254187	9.4766976e-05
3763	0.0	0.00678885	0.058107257	0.032448053
3764	0.0	6.6979587e-06	0.0010264218	0.00051655987
3765	0.0	0.043714434	0.07979083	0.061752632
3766	0.0	0.12972108	0.50772077	0.31872094
3767	0.0	0.2872947	0.1153658	0.20133024
3768	0.0	0.7810199	0.2799998	0.5305098
3769	0.0	5.3005533e-06	0.004199505	0.0021024027
3770	0.0	0.019680977	0.0037918687	0.011736423
3771	1.0	0.99060917	0.75791425	0.87426174
3772	0.0	0.883619	0.61599064	0.74980485
3773	0.0	0.9782164	0.84906936	0.9136429
3774	0.0	0.011011124	4.1592957e-05	0.0055263583
3775	0.0	0.00081527233	0.012337029	0.0065761507
3776	0.0	0.0006452203	0.34979147	0.17521834
3777	0.0	0.0007919371	0.10473338	0.052762657
3778	0.0	0.21525013	0.20162803	0.20843908
3779	0.0	0.00023415685	0.0025978684	0.0014160126
3780	0.0	0.014695764	0.07635406	0.04552491
3781	1.0	0.964211	0.9682078	0.9662094
3782	0.0	0.1830878	0.01484108	0.09896444
3783	0.0	0.007809013	0.0012528896	0.0045309514
3784	0.0	0.0038916469	0.02312851	0.013510078
3785	0.0	1.8397277e-05	0.020406038	0.010212217
3786	0.0	0.8409593	0.72822046	0.7845899
3787	1.0	0.9934684	0.9922652	0.9928668
3788	0.0	0.8140967	0.5715098	0.69280326
3789	0.0	0.64619863	0.15926412	0.40273136
3790	1.0	0.9214128	0.9571692	0.939291
3791	0.0	9.288089e-08	5.8069334e-05	2.9081108e-05
3792	0.0	0.9160251	0.6761712	0.7960981
3793	1.0	0.95482147	0.9159008	0.93536115
3794	0.0	0.020889401	0.10854828	0.06471884
3795	0.0	0.5913679	0.82756793	0.7094679
3796	0.0	0.0068635643	0.0029765964	0.0049200803
3797	0.0	0.21808106	0.0818882	0.14998463
3798	1.0	0.97621447	0.6855345	0.83087444
3799	0.0	0.037843138	0.016651273	0.027247205
3800	0.0	0.001296252	0.002017796	0.001657024
3801	0.0	0.009695828	0.00073975325	0.0052177906
3802	0.0	0.007023871	0.0017491281	0.0043864995
3803	0.0	0.004831165	0.0018493533	0.0033402592
3804	0.0	0.007244438	0.00010861409	0.003676526
3805	0.0	0.13676608	0.0063933134	0.071579695
3806	0.0	0.68658507	0.016994745	0.3517899
3807	0.0	0.015143245	0.080651134	0.04789719
3808	0.0	0.9789227	0.8224032	0.90066296
3809	0.0	0.07037902	0.058950037	0.06466453
3810	1.0	0.98868597	0.8990667	0.9438763
3811	1.0	0.8722986	0.45517308	0.66373587
3812	0.0	0.057586223	0.0016228259	0.029604524
3813	0.0	0.045022756	0.0002541542	0.022638455
3814	0.0	0.081783414	0.029065192	0.055424303
3815	0.0	0.009633392	0.021387368	0.01551038
3816	0.0	0.21340606	0.29919747	0.25630176
3817	0.0	0.00011859742	0.0030857623	0.0016021798
3818	0.0	0.0017952621	0.039913118	0.02085419
3819	0.0	0.83157825	0.62226504	0.7269217
3820	0.0	0.14029232	0.0038189888	0.07205565
3821	0.0	0.006219834	2.7400152e-05	0.003123617
3822	1.0	0.9963008	0.9638097	0.9800553
3823	0.0	0.054454654	0.005922675	0.030188665
3824	0.0	0.96973455	0.43764484	0.7036897
3825	0.0	0.56070495	0.3147765	0.43774074
3826	0.0	0.11171788	0.026073724	0.0688958
3827	1.0	0.9928744	0.97696114	0.98491776
3828	0.0	1.2875266e-05	0.014877319	0.0074450974
3829	0.0	0.4066211	0.5587545	0.4826878
3830	0.0	0.31564194	0.01775679	0.16669936
3831	1.0	0.97989786	0.8958254	0.9378616
3832	0.0	0.25823373	0.111088395	0.18466106
3833	0.0	0.21719763	0.025935411	0.12156652
3834	1.0	0.98461914	0.87647593	0.93054754
3835	0.0	0.8424095	0.5367699	0.68958974
3836	0.0	0.4667648	0.010404438	0.23858462
3837	0.0	0.2104738	0.03080982	0.12064181
3838	1.0	0.99462306	0.886681	0.940652
3839	0.0	0.048088938	0.0009711683	0.024530053
3840	1.0	0.95819855	0.9438404	0.95101947
3841	0.0	0.0012754798	0.004886508	0.003080994
3842	0.0	0.17424372	0.013383597	0.09381366
3843	0.0	0.605858	0.15431654	0.3800873
3844	0.0	0.00018662214	0.00097331405	0.0005799681
3845	0.0	0.00018373132	0.00954482	0.0048642755
3846	0.0	9.889152e-05	0.002960384	0.0015296377
3847	1.0	0.98521733	0.7632782	0.8742478
3848	0.0	0.011654228	0.020469815	0.016062021
3849	0.0	0.00024092197	0.14494905	0.072594985
3850	0.0	0.0005032718	0.003858745	0.0021810085
3851	0.0	0.025400817	0.007106662	0.01625374
3852	0.0	0.0018143654	0.043068618	0.022441491
3853	1.0	0.99983805	0.99887556	0.9993568
3854	0.0	0.0015318692	0.0018329918	0.0016824305
3855	0.0	0.010642141	0.018750578	0.01469636
3856	0.0	0.7976006	0.75133395	0.7744673
3857	0.0	0.8265008	0.55371886	0.69010985
3858	1.0	0.88328445	0.9904765	0.93688047
3859	1.0	0.98803383	0.9224534	0.9552436
3860	0.0	0.018868953	0.017554313	0.018211633
3861	0.0	0.9481278	0.7571024	0.8526151
3862	1.0	0.964267	0.4795774	0.7219222
3863	1.0	0.9469739	0.7003733	0.8236736
3864	0.0	0.07392749	0.094499946	0.08421372
3865	0.0	0.00474751	0.010475278	0.007611394
3866	0.0	0.6215438	0.07622445	0.34888414
3867	0.0	0.58228755	0.016167551	0.29922754
3868	0.0	0.5001712	0.047874272	0.27402273
3869	0.0	0.0015463829	0.048394024	0.024970204
3870	0.0	0.07888979	0.00296852	0.040929154
3871	0.0	0.6465752	0.9280134	0.78729427
3872	0.0	6.573331e-05	0.0002015233	0.0001336283
3873	0.0	0.5858078	0.014117807	0.29996282
3874	0.0	0.022851795	0.056613445	0.03973262
3875	0.0	0.051240712	0.0015697777	0.026405245
3876	0.0	0.94332564	0.900572	0.9219488
3877	0.0	0.0004170537	0.017990172	0.009203613
3878	0.0	0.003500402	0.008634388	0.006067395
3879	0.0	2.5032658e-05	0.00454697	0.0022860013
3880	1.0	0.94327366	0.9600095	0.95164156
3881	0.0	0.00199309	0.0011606812	0.0015768856
3882	1.0	0.9502207	0.84217	0.89619535
3883	0.0	0.1607433	0.27747768	0.21911049
3884	0.0	0.08247048	0.058341354	0.070405915
3885	0.0	0.059550017	0.0025110543	0.031030536
3886	1.0	0.99958205	0.9334656	0.9665238
3887	0.0	0.0042399466	0.34177646	0.1730082
3888	1.0	0.9821172	0.7935219	0.8878195
3889	0.0	0.9325587	0.27301043	0.6027846
3890	0.0	0.016613841	0.006158024	0.011385933
3891	1.0	0.90635455	0.57472473	0.74053967
3892	0.0	0.6479836	0.14587548	0.39692956
3893	0.0	0.97152805	0.29271835	0.63212323
3894	1.0	0.98592407	0.76831806	0.8771211
3895	0.0	0.75379026	0.064815044	0.40930265
3896	1.0	0.7911849	0.79976445	0.79547465
3897	1.0	0.9988493	0.9966235	0.9977364
3898	0.0	6.043999e-05	0.017543018	0.0088017285
3899	0.0	0.0022808015	0.08021787	0.041249335
3900	0.0	0.0005453229	0.001167357	0.00085633993
3901	0.0	0.00012221142	0.0032548606	0.001688536
3902	0.0	0.2765207	0.015078723	0.14579971
3903	0.0	0.0014782548	0.025083214	0.013280734
3904	0.0	0.00073599815	0.021138728	0.010937363
3905	0.0	0.308246	0.035211533	0.17172876
3906	0.0	0.0043798685	0.006207347	0.0052936077
3907	0.0	0.13938177	0.0031925142	0.07128714
3908	0.0	0.108035505	0.2306939	0.1693647
3909	0.0	0.01857093	0.0014190376	0.009994984
3910	0.0	0.955773	0.13397166	0.54487234
3911	0.0	0.053116888	0.22964093	0.14137891
3912	0.0	0.8876823	0.75821614	0.82294923
3913	0.0	0.0068035424	0.0012570918	0.004030317
3914	0.0	0.019016296	0.00023928285	0.009627789
3915	0.0	0.16738886	0.03684014	0.1021145
3916	0.0	0.012048155	0.023769408	0.017908782
3917	0.0	0.16307741	0.007305622	0.08519152
3918	0.0	0.0110094845	0.0023072958	0.00665839
3919	0.0	0.7143924	0.31808847	0.5162405
3920	0.0	0.90039766	0.15841016	0.5294039
3921	1.0	0.90068316	0.9433769	0.92203003
3922	0.0	0.10637072	0.0005444288	0.053457573
3923	0.0	0.012401313	0.0046486557	0.008524984
3924	0.0	0.88473177	0.022785038	0.45375842
3925	0.0	2.449954e-06	0.05046597	0.025234211
3926	1.0	0.9931894	0.81484926	0.90401936
3927	0.0	0.0034949481	0.000528574	0.002011761
3928	0.0	0.3803272	0.0742223	0.22727475
3929	0.0	1.8944927e-06	0.00079521537	0.00039855493
3930	0.0	0.05648327	0.2877459	0.17211458
3931	1.0	0.9919038	0.8212222	0.906563
3932	0.0	0.00012898445	0.011998743	0.0060638636
3933	0.0	0.013035893	0.02182576	0.017430827
3934	0.0	0.18972841	0.025957525	0.10784297
3935	0.0	0.008519769	0.003802061	0.006160915
3936	0.0	0.9768058	0.7959938	0.8863998
3937	0.0	0.46954295	0.054198056	0.2618705
3938	0.0	0.0236786	0.08430374	0.05399117
3939	1.0	0.9818258	0.8641188	0.9229723
3940	0.0	0.000749439	0.048702836	0.024726138
3941	0.0	0.8047056	0.018702447	0.41170403
3942	0.0	0.93259776	0.7906381	0.8616179
3943	0.0	0.053845108	0.0030547082	0.028449908
3944	0.0	0.082069725	0.0013678372	0.04171878
3945	0.0	0.80018187	0.25467342	0.5274277
3946	0.0	0.002625972	0.117997825	0.0603119
3947	0.0	0.42143667	0.0717918	0.24661423
3948	1.0	0.9984982	0.95734084	0.9779195
3949	0.0	0.000118995755	0.00085482	0.0004869079
3950	0.0	3.3144938e-06	0.006561905	0.0032826099
3951	0.0	0.0046682954	0.22282434	0.113746315
3952	0.0	0.8717648	0.44931167	0.6605382
3953	1.0	0.9444262	0.84762055	0.8960234
3954	0.0	0.030031204	0.008334577	0.01918289
3955	0.0	0.20218918	0.022346348	0.11226776
3956	0.0	0.98336756	0.75382674	0.86859715
3957	1.0	0.9090719	0.830511	0.86979145
3958	0.0	0.0749509	0.03618315	0.055567026
3959	0.0	0.39806545	0.11770445	0.25788495
3960	0.0	0.60894287	0.015764177	0.31235352
3961	0.0	0.0014974773	0.038779408	0.020138443
3962	0.0	0.94362867	0.21122846	0.5774286
3963	0.0	0.0036098957	0.00012525916	0.0018675774
3964	0.0	0.0011101067	0.00032922626	0.0007196665
3965	1.0	0.9681354	0.9822513	0.9751934
3966	0.0	1.0684573e-05	0.00037753582	0.0001941102
3967	0.0	0.8915926	0.04920605	0.47039932
3968	0.0	0.34662092	0.03846115	0.19254103
3969	0.0	0.00024485588	0.042948276	0.021596566
3970	0.0	0.9589859	0.8828504	0.92091817
3971	0.0	0.70899206	0.006283611	0.35763782
3972	1.0	0.95626765	0.818313	0.88729036
3973	0.0	0.000528872	0.0010875762	0.0008082241
3974	0.0	0.098018825	7.7012824e-05	0.049047917
3975	0.0	0.0005341172	0.06064084	0.03058748
3976	0.0	0.0001449585	0.002967447	0.0015562028
3977	0.0	0.8298629	0.7916833	0.81077313
3978	0.0	0.022732377	0.037994385	0.03036338
3979	0.0	0.009446561	0.0074873567	0.008466959
3980	0.0	0.024400473	0.0073854625	0.015892968
3981	0.0	0.07732025	0.014274567	0.045797408
3982	0.0	0.2604241	0.22272328	0.24157369
3983	1.0	0.9819215	0.8503219	0.9161217
3984	0.0	0.05871138	0.030038685	0.044375032
3985	0.0	0.009998441	0.029836386	0.019917414
3986	0.0	0.0003388822	0.0054223835	0.0028806329
3987	0.0	0.00015422702	0.0006675124	0.00041086972
3988	1.0	0.8810898	0.7744287	0.82775927
3989	0.0	0.55495363	0.04879445	0.30187404
3990	0.0	0.005030036	0.0020017624	0.0035158992
3991	1.0	0.9984797	0.981035	0.98975736
3992	0.0	0.00021961331	0.0011409223	0.0006802678
3993	0.0	0.00029033422	0.0075589716	0.003924653
3994	0.0	0.004009843	0.046422213	0.025216028
3995	0.0	0.6162105	0.34131813	0.47876433
3996	0.0	0.00526911	0.08783296	0.046551034
3997	0.0	0.38791567	0.072615266	0.23026547
3998	0.0	2.8717825e-05	0.0026575625	0.0013431401
3999	0.0	0.011278093	0.07125136	0.041264728
4000	0.0	6.566899e-06	0.0003888607	0.0001977138
4001	0.0	0.07232714	0.021542162	0.04693465
4002	0.0	0.8978025	0.007001668	0.45240206
4003	1.0	0.99663603	0.97872066	0.98767835
4004	1.0	0.91530085	0.8884826	0.9018917
4005	0.0	0.68525034	0.3841917	0.534721
4006	0.0	0.077798754	0.017292082	0.04754542
4007	1.0	0.99063015	0.96167046	0.9761503
4008	0.0	0.86540014	0.88173795	0.873569
4009	0.0	0.0025217235	0.011449307	0.0069855154
4010	0.0	0.00020748377	0.008418947	0.0043132156
4011	0.0	0.0034865737	0.52333826	0.26341242
4012	0.0	0.22358987	0.028271616	0.12593074
4013	0.0	0.00013455749	0.03921923	0.019676894
4014	0.0	0.9037672	0.8311435	0.86745536
4015	1.0	0.98227394	0.8091326	0.89570326
4016	0.0	0.92020136	0.5902906	0.755246
4017	1.0	0.9973911	0.7514673	0.8744292
4018	1.0	0.8998321	0.7692232	0.8345277
4019	0.0	0.5799045	0.11871782	0.34931117
4020	0.0	0.8307016	0.44899315	0.6398474
4021	0.0	0.005547285	0.0021952689	0.003871277
4022	0.0	0.00019913912	0.0555304	0.02786477
4023	0.0	0.5420018	0.8927017	0.71735173
4024	0.0	0.2768218	0.017919242	0.14737052
4025	1.0	0.98003554	0.9901687	0.9851021
4026	0.0	5.459059e-05	0.033736557	0.016895574
4027	1.0	0.9949988	0.9898002	0.9923995
4028	0.0	0.9473412	0.63262546	0.78998333
4029	0.0	0.42355144	0.09439531	0.25897336
4030	0.0	0.059794933	0.07764104	0.06871799
4031	0.0	0.48304296	0.060001403	0.27152216
4032	0.0	1.8515495e-06	0.0016994774	0.0008506645
4033	0.0	0.0005762875	0.015578806	0.008077547
4034	0.0	0.000757128	0.1394597	0.07010841
4035	0.0	0.0104987025	0.011966735	0.011232719
4036	0.0	3.145388e-07	0.042534202	0.021267258
4037	1.0	0.9889456	0.62048477	0.80471516
4038	0.0	0.0001257062	0.029527783	0.014826745
4039	0.0	1.1747528e-05	0.0011595488	0.0005856481
4040	0.0	0.00101915	0.001093775	0.0010564625
4041	0.0	0.060697198	0.05597937	0.058338284
4042	0.0	0.016693056	0.017284214	0.016988635
4043	0.0	0.005651325	0.008199096	0.0069252104
4044	0.0	0.022605509	0.00047796965	0.011541739
4045	0.0	9.229081e-06	0.0031343102	0.0015717697
4046	1.0	0.99624896	0.9807745	0.98851174
4047	0.0	0.033513457	0.022968858	0.028241158
4048	0.0	0.023408264	0.051599056	0.03750366
4049	1.0	0.9129089	0.51630664	0.7146078
4050	0.0	0.00045612454	0.0011562109	0.0008061677
4051	0.0	8.692559e-05	0.003286302	0.0016866139
4052	0.0	0.9821486	0.038695782	0.51042217
4053	0.0	0.0011865199	0.029285938	0.015236229
4054	0.0	0.013743371	0.014143288	0.013943329
4055	0.0	0.0038324594	0.05510083	0.029466644
4056	0.0	0.17976525	0.0044831634	0.09212421
4057	0.0	1.1084084e-06	0.005886644	0.0029438762
4058	0.0	0.6974163	0.08408052	0.3907484
4059	0.0	0.085915625	0.054455608	0.07018562
4060	0.0	0.24558288	0.26361376	0.25459832
4061	0.0	0.27079636	0.010317534	0.14055695
4062	0.0	0.029237062	0.0037800968	0.01650858
4063	0.0	0.005953461	0.030611604	0.018282533
4064	0.0	0.0012852252	0.014635503	0.007960364
4065	1.0	0.9978472	0.96864843	0.9832478
4066	1.0	0.9993869	0.8429196	0.92115325
4067	0.0	0.0052365363	0.042803645	0.02402009
4068	0.0	0.00026881695	0.010052741	0.0051607788
4069	0.0	0.67663497	0.014795899	0.34571543
4070	1.0	0.9703514	0.90664506	0.93849826
4071	0.0	0.012826115	0.0016872585	0.0072566867
4072	0.0	6.854371e-06	0.011748493	0.0058776736
4073	0.0	0.15137321	0.022868246	0.08712073
4074	0.0	0.002449721	0.0026009977	0.0025253594
4075	0.0	0.015006542	0.00274086	0.008873701
4076	1.0	0.96564907	0.43691444	0.7012818
4077	0.0	2.5774168e-06	0.0007557571	0.00037916726
4078	0.0	0.006595671	0.001630187	0.004112929
4079	0.0	2.1843432e-05	0.0133369565	0.0066794
4080	1.0	0.9979876	0.9926285	0.99530804
4081	0.0	0.0014322996	0.005754888	0.0035935938
4082	1.0	0.99897623	0.918187	0.9585816
4083	0.0	0.0020792782	0.026234	0.01415664
4084	1.0	0.9749363	0.8913311	0.9331337
4085	0.0	0.00031921268	0.022826552	0.0115728825
4086	1.0	0.9898793	0.9079607	0.94892
4087	1.0	0.9759265	0.95121145	0.963569
4088	1.0	0.6104458	0.6867887	0.64861727
4089	0.0	0.035073876	0.0066484213	0.020861149
4090	0.0	0.9721908	0.91882825	0.94550955
4091	0.0	0.011260033	0.036299467	0.02377975
4092	0.0	0.030759424	0.22801307	0.12938625
4093	0.0	0.1432639	0.00812009	0.075692
4094	0.0	0.930326	0.8379562	0.8841411
4095	1.0	0.99910706	0.7411602	0.87013364
4096	0.0	0.0038277209	0.0012191832	0.002523452
4097	0.0	0.8331568	0.81993604	0.82654643
4098	1.0	0.97761506	0.79782546	0.8877202
4099	0.0	0.6467423	0.25300246	0.44987237
4100	0.0	0.049420208	0.28717196	0.16829608
4101	0.0	0.08892256	0.08343127	0.08617692
4102	0.0	0.0056382716	0.0040072203	0.004822746
4103	0.0	0.023042113	0.02673009	0.024886101
4104	0.0	0.00030338764	0.024801463	0.012552425
4105	0.0	7.682141e-06	7.5956435e-05	4.1819287e-05
4106	0.0	0.6197777	0.0007812083	0.31027943
4107	0.0	0.0016563237	0.2567345	0.1291954
4108	0.0	0.74864674	0.5321976	0.64042217
4109	0.0	0.122371346	0.06454027	0.09345581
4110	0.0	0.13425118	0.08329919	0.10877518
4111	0.0	0.0979158	0.11377886	0.10584733
4112	0.0	0.002521336	0.0013593733	0.0019403547
4113	0.0	0.005160421	0.10213119	0.053645805
4114	0.0	0.0029348433	0.088002086	0.045468464
4115	0.0	0.013276905	0.10553816	0.059407532
4116	0.0	0.0309197	0.02351892	0.02721931
4117	0.0	0.053959876	0.000949651	0.027454764
4118	0.0	0.051270604	0.014201105	0.032735854
4119	0.0	0.02876243	0.036450803	0.032606617
4120	0.0	4.2562315e-06	0.0005221665	0.00026321138
4121	0.0	0.00014728308	0.0040291846	0.0020882338
4122	0.0	0.0076344013	0.0036668181	0.0056506097
4123	1.0	0.99100477	0.19283652	0.5919206
4124	0.0	0.06052023	0.040376425	0.05044833
4125	1.0	0.9641332	0.67604935	0.82009125
4126	0.0	0.3579941	0.31380218	0.33589816
4127	1.0	0.9848647	0.80160534	0.893235
4128	1.0	0.93639445	0.2065776	0.571486
4129	0.0	0.0011703372	0.004406512	0.0027884245
4130	0.0	0.0021027327	0.004804939	0.0034538358
4131	1.0	0.9559537	0.97192156	0.96393764
4132	1.0	0.47380188	0.26730984	0.37055588
4133	1.0	0.9883171	0.7959537	0.8921354
4134	0.0	0.015821695	0.0387159	0.027268797
4135	0.0	0.00048580766	0.0148983	0.007692054
4136	1.0	0.9990963	0.9992136	0.9991549
4137	0.0	0.007906467	0.033016205	0.020461336
4138	0.0	8.4341846e-05	0.00019612908	0.00014023547
4139	0.0	0.17502198	0.058912754	0.116967365
4140	1.0	0.99859214	0.9209986	0.95979536
4141	0.0	0.006529331	0.017680526	0.0121049285
4142	0.0	0.00033447146	0.18879211	0.09456329
4143	0.0	0.0014462173	0.001090616	0.0012684166
4144	0.0	2.3655371e-05	0.001047194	0.0005354247
4145	0.0	0.005918473	0.21931922	0.11261885
4146	0.0	0.0067985654	0.04404816	0.025423363
4147	0.0	7.4633645e-05	0.010406435	0.005240534
4148	0.0	4.774487e-06	1.2500559e-06	3.0122715e-06
4149	1.0	0.96831894	0.5429329	0.75562596
4150	0.0	0.001265645	0.0094124675	0.0053390563
4151	0.0	0.0013343692	0.00013044477	0.000732407
4152	0.0	0.06875461	0.04019025	0.05447243
4153	0.0	1.5746059e-06	0.0016107857	0.0008061802
4154	0.0	0.6606679	0.86205137	0.76135963
4155	0.0	0.86469555	0.80924654	0.83697104
4156	0.0	0.014400899	2.5505771e-05	0.007213203
4157	0.0	0.09756878	0.068599254	0.08308402
4158	1.0	0.94412446	0.8623051	0.9032148
4159	0.0	0.10739648	0.054618865	0.081007674
4160	0.0	0.018362373	0.0074763596	0.012919366
4161	0.0	0.10615119	0.00027239323	0.053211793
4162	0.0	0.00016859174	0.004280299	0.0022244453
4163	0.0	0.12468395	0.015280902	0.069982424
